fldVendorNo,fldInvoiceDate,fldInvoiceAmount,fldVendorName,fldTransactions,RollingMean,RollingStd,Deviation,Anomaly_SVM,Anomaly_SVM_Label,Currency_Anomaly,Vendor_Name_Anomaly,Currency Anomaly
700031,2024-05-31,1068.8,SIGMA RETAIL SOLUTIONS LIMITED,GBP,132958.6733333333,225400.6823807704,-131889.87333333332,-1,Anomaly,Currency Anomaly,Normal,
700031,2024-06-14,19107.62,SIGMA RETAIL SOLUTIONS LIMITED,GBP,137799.15333333332,221385.64745262446,-118691.53333333333,1,Normal,Currency Anomaly,Normal,
700031,2024-06-17,38825.75,SIGMA RETAIL SOLUTIONS LIMITED,GBP,19667.39,18884.69817511806,19158.36,1,Normal,Currency Anomaly,Normal,
700031,2024-06-19,9041.84,SIGMA RETAIL SOLUTIONS LIMITED,GBP,22325.069999999996,15150.389833232253,-13283.229999999996,1,Normal,Currency Anomaly,Normal,
700031,2024-06-26,46178.26,SIGMA RETAIL SOLUTIONS LIMITED,GBP,31348.61666666667,19664.919648130777,14829.643333333333,1,Normal,Currency Anomaly,Normal,
700031,2024-06-27,381911.88,SIGMA RETAIL SOLUTIONS LIMITED,GBP,145710.66,205397.2752246738,236201.22,-1,Anomaly,Currency Anomaly,Normal,
700031,2024-06-28,55906.2,SIGMA RETAIL SOLUTIONS LIMITED,GBP,161332.1133333333,191089.59495797183,-105425.91333333332,1,Normal,Currency Anomaly,Normal,
700031,2024-06-28,83420.72,SIGMA RETAIL SOLUTIONS LIMITED,GBP,173746.26666666663,180800.8687300471,-90325.54666666663,1,Normal,Currency Anomaly,Normal,
700031,2024-06-28,189992.9,SIGMA RETAIL SOLUTIONS LIMITED,GBP,109773.27333333332,70821.2791441395,80219.62666666668,1,Normal,Currency Anomaly,Normal,
700031,2024-06-28,109932.2,SIGMA RETAIL SOLUTIONS LIMITED,GBP,127781.93999999999,55483.036155556525,-17849.73999999999,-1,Anomaly,Currency Anomaly,Normal,
700031,2024-07-18,1870.86,SIGMA RETAIL SOLUTIONS LIMITED,GBP,100598.65333333332,94407.6893238815,-98727.79333333332,-1,Anomaly,Currency Anomaly,Normal,
700087,2024-02-28,2903.08,NCR LIMITED,GBP,1781.865,1585.6374593361497,1121.215,1,Normal,Currency Anomaly,Normal,
700087,2024-06-19,172.66,NCR LIMITED,GBP,1245.4633333333334,1456.1261347264299,-1072.8033333333333,1,Normal,Currency Anomaly,Normal,
700087,2024-06-19,271.18,NCR LIMITED,GBP,1115.64,1548.7520339938214,-844.46,1,Normal,Currency Anomaly,Normal,
700087,2024-06-19,172.66,NCR LIMITED,GBP,205.5,56.88054852055513,-32.84,1,Normal,Currency Anomaly,Normal,
700087,2024-06-19,271.18,NCR LIMITED,GBP,238.34000000000003,56.88054852055525,32.839999999999975,1,Normal,Currency Anomaly,Normal,
700094,2024-06-21,1560.72,CDW LIMITED,GBP,1560.72,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700094,2024-07-17,5983.2,CDW LIMITED,GBP,3034.8799999999997,2553.320018485736,2948.32,1,Normal,Currency Anomaly,Normal,
700121,2024-03-15,3575.52,BRITISH TELECOMMUNICATIONS PLC,GBP,11345.02,10987.732272857762,-7769.5,1,Normal,Currency Anomaly,Normal,
700121,2024-03-20,3109.16,BRITISH TELECOMMUNICATIONS PLC,GBP,8599.733333333334,9109.057409882393,-5490.573333333334,1,Normal,Currency Anomaly,Normal,
700121,2024-03-22,4591.96,BRITISH TELECOMMUNICATIONS PLC,GBP,3758.8799999999997,758.2147632432434,833.0800000000004,1,Normal,Currency Anomaly,Normal,
700121,2024-03-26,28748.27,BRITISH TELECOMMUNICATIONS PLC,GBP,12149.796666666667,14393.80636621298,16598.473333333335,1,Normal,Currency Anomaly,Normal,
700128,2024-07-11,1530.0,DENWARD MANUFACTURING LIMITED,GBP,792.07,1043.590614081978,737.93,1,Normal,Currency Anomaly,Normal,
700128,2024-07-12,27.07,DENWARD MANUFACTURING LIMITED,GBP,537.07,860.0091190795595,-510.00000000000006,1,Normal,Currency Anomaly,Normal,
700128,2024-07-12,1140.0,DENWARD MANUFACTURING LIMITED,GBP,899.0233333333332,779.9050978377647,240.9766666666668,1,Normal,Currency Anomaly,Normal,
700128,2024-07-12,49.43,DENWARD MANUFACTURING LIMITED,GBP,405.5,636.1939011810784,-356.07,1,Normal,Currency Anomaly,Normal,
700128,2024-07-15,341.59,DENWARD MANUFACTURING LIMITED,GBP,510.34,564.5291428261254,-168.75,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,3105.96,COUNTY CONTRACTORS,GBP,4988.525,2662.3489550489053,-1882.5649999999996,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,3560.4833333333336,3108.369344919186,-2856.0833333333335,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,5374.27,COUNTY CONTRACTORS,GBP,3061.5433333333335,2335.2518246290547,2312.726666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2261.023333333333,2696.1507015805564,-1556.623333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2261.0233333333335,2696.1507015805564,-1556.6233333333334,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,11671.09,COUNTY CONTRACTORS,GBP,4359.963333333333,6331.621423619177,7311.126666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,4359.963333333333,6331.621423619177,-3655.563333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,4359.963333333333,6331.621423619177,-3655.563333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,2759.963333333333,3560.3401315089727,4111.126666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,4815.526666666667,3560.3401315089727,2055.5633333333335,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,4815.526666666667,3560.3401315089727,-4111.126666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,4815.526666666666,3560.3401315089727,2055.5633333333344,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2759.963333333333,3560.3401315089727,-2055.563333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,5374.27,COUNTY CONTRACTORS,GBP,4316.586666666666,3216.525596701094,1057.6833333333343,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,3105.96,COUNTY CONTRACTORS,GBP,3061.543333333333,2335.2518246290547,44.41666666666697,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,10977.9,COUNTY CONTRACTORS,GBP,6486.043333333332,4052.022926814868,4491.8566666666675,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,6984.983333333333,3937.2056854364787,-113.89333333333252,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,8240.026666666667,2371.0678590106468,-1368.9366666666665,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,6871.09,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,4815.526666666666,3560.3401315089736,-4111.126666666666,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2759.9633333333327,3560.3401315089736,-2055.5633333333326,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,3105.96,COUNTY CONTRACTORS,GBP,1504.9199999999994,1386.541312475038,1601.0400000000006,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,1504.9199999999994,1386.541312475038,-800.5199999999994,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,3560.483333333333,3108.3693449191874,3310.606666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2759.963333333333,3560.3401315089736,-2055.563333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2759.963333333333,3560.3401315089736,-2055.563333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,704.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,3105.96,COUNTY CONTRACTORS,GBP,1504.9199999999998,1386.5413124750364,1601.0400000000002,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,6871.09,COUNTY CONTRACTORS,GBP,3560.483333333333,3108.369344919187,3310.606666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,5374.27,COUNTY CONTRACTORS,GBP,5117.106666666667,1895.6926739936882,257.16333333333387,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,4316.586666666667,3216.5255967010953,-3612.186666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,704.4,COUNTY CONTRACTORS,GBP,2261.023333333333,2696.1507015805564,-1556.623333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-01,9139.4,COUNTY CONTRACTORS,GBP,3516.066666666666,4869.949520614493,5623.333333333334,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,3905.71,COUNTY CONTRACTORS,GBP,4583.169999999999,4258.112291696874,-677.4599999999991,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,12000.0,COUNTY CONTRACTORS,GBP,8348.37,4104.714240565355,3651.629999999999,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,9592.39,COUNTY CONTRACTORS,GBP,8499.366666666667,4156.369528378505,1093.0233333333326,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,8538.96,COUNTY CONTRACTORS,GBP,10043.783333333333,1774.124129375777,-1504.8233333333337,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,31200.0,COUNTY CONTRACTORS,GBP,16443.783333333333,12790.108538493074,14756.216666666667,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,7758.0,COUNTY CONTRACTORS,GBP,15832.32,13314.528383206072,-8074.32,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,12000.0,COUNTY CONTRACTORS,GBP,16986.0,12491.07633472793,-4986.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,168000.0,COUNTY CONTRACTORS,GBP,62586.0,91315.83755296777,105414.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,27164.92,COUNTY CONTRACTORS,GBP,69054.97333333333,86023.73176166059,-41890.05333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,12000.0,COUNTY CONTRACTORS,GBP,69054.97333333333,86023.73176166059,-57054.97333333333,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,12000.0,COUNTY CONTRACTORS,GBP,17054.97333333333,8755.470644239076,-5054.9733333333315,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,12000.0,COUNTY CONTRACTORS,GBP,12000.0,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700130,2024-07-18,8400.0,COUNTY CONTRACTORS,GBP,10800.0,2078.4609690823686,-2400.0,1,Normal,Currency Anomaly,Normal,
700131,2024-05-31,18614.34,SIGMA RETAIL SOLUTIONS LIMITED,GBP,10507.205,11465.220268989602,8107.135,1,Normal,Currency Anomaly,Normal,
700131,2024-05-31,1391.69,SIGMA RETAIL SOLUTIONS LIMITED,GBP,7468.7,9665.566502450853,-6077.01,1,Normal,Currency Anomaly,Normal,
700131,2024-06-11,60286.09,SIGMA RETAIL SOLUTIONS LIMITED,GBP,26764.039999999997,30281.195409156157,33522.05,1,Normal,Currency Anomaly,Normal,
700131,2024-06-14,2339.42,SIGMA RETAIL SOLUTIONS LIMITED,GBP,21339.066666666666,33732.440142000305,-18999.646666666667,1,Normal,Currency Anomaly,Normal,
700268,2024-06-28,1800.0,W G SILVERTON AND CO LIMITED,GBP,1800.0,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700277,2024-07-17,2080.62,VERTIV INFRASTRUCTURE LIMITED,GBP,1279.52,1132.9264848170862,801.0999999999999,1,Normal,Currency Anomaly,Normal,
700323,2024-07-17,27743.1,RETAIL MERCHANDISING SERVICES,GBP,33404.25,8006.075108628449,-5661.1500000000015,1,Normal,Currency Anomaly,Normal,
700323,2024-07-17,35867.7,RETAIL MERCHANDISING SERVICES,GBP,34225.4,5837.07814664152,1642.2999999999956,1,Normal,Currency Anomaly,Normal,
700369,2024-06-26,33795.5,BAXTERSTOREY LIMITED,GBP,33795.5,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700443,2024-02-29,23577.48,COGNIZANT WORLDWIDE LIMITED,GBP,12422.34,15775.750278170606,11155.14,1,Normal,Currency Anomaly,Normal,
700443,2024-02-29,2691.6,COGNIZANT WORLDWIDE LIMITED,GBP,9178.76,12489.979266147722,-6487.16,1,Normal,Currency Anomaly,Normal,
700443,2024-04-05,31200.0,COGNIZANT WORLDWIDE LIMITED,GBP,19156.36,14759.469644292778,12043.64,1,Normal,Currency Anomaly,Normal,
700443,2024-04-30,85988.04,COGNIZANT WORLDWIDE LIMITED,GBP,39959.88,42333.5074424409,46028.159999999996,1,Normal,Currency Anomaly,Normal,
700443,2024-07-05,31200.0,COGNIZANT WORLDWIDE LIMITED,GBP,49462.67999999999,31631.88964237197,-18262.679999999993,1,Normal,Currency Anomaly,Normal,
700443,2024-07-05,45600.0,COGNIZANT WORLDWIDE LIMITED,GBP,54262.67999999999,28402.708503718426,-8662.679999999993,1,Normal,Currency Anomaly,Normal,
700457,2024-03-27,3600.0,TATA CONSULTANCY SERVICES LIMI,GBP,5503.2,2691.531251908474,-1903.1999999999998,1,Normal,Currency Anomaly,Normal,
700457,2024-03-27,3600.0,TATA CONSULTANCY SERVICES LIMI,GBP,4868.8,2197.626064643391,-1268.8000000000002,1,Normal,Currency Anomaly,Normal,
700457,2024-03-29,8340.0,TATA CONSULTANCY SERVICES LIMI,GBP,5180.0,2736.6402759588264,3160.0,1,Normal,Currency Anomaly,Normal,
700560,2024-06-28,933.12,MACFARLANE GROUP UK LIMITED,GBP,933.12,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700682,2024-06-18,1202.4,ITS PRINTING & TAGGING,GBP,1202.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
700700,2024-07-17,192.52,SAM MCLERNON DUBLIN LIMITED,EUR,172.515,28.29134231527379,20.005000000000024,1,Normal,Currency Anomaly,Normal,
700700,2024-07-17,433.98,SAM MCLERNON DUBLIN LIMITED,EUR,259.67,152.27666301833648,174.31,1,Normal,Currency Anomaly,Normal,
700861,2024-07-11,4996.92,MASTERLINK AIRPORT SOLUTIONS L,EUR,3405.895,2250.0491330746536,1591.025,1,Normal,Currency Anomaly,Normal,
700892,2024-07-16,7365.6,W AND J LINNEY LIMITED TA LINN,GBP,9769.26,3399.2885713337137,-2403.66,1,Normal,Currency Anomaly,Normal,
701024,2024-05-31,17406.0,RETHINK PROFESSIONAL SERVICES,GBP,11403.0,8489.52401492569,6003.0,1,Normal,Currency Anomaly,Normal,
701128,2024-02-12,5947.54,ROYAL MAIL,GBP,3566.27,3367.62432967218,2381.27,1,Normal,Currency Anomaly,Normal,
701128,2024-04-22,2658.48,ROYAL MAIL,GBP,3263.6733333333336,2438.2659906034314,-605.1933333333336,1,Normal,Currency Anomaly,Normal,
701714,2024-07-03,2050.15,DWR CYMRU CYF,GBP,1077.7250000000001,1375.2166233906569,972.425,1,Normal,Currency Anomaly,Normal,
701890,2024-06-20,50.0,KATHERINES FLORIST LIMITED,GBP,50.0,0.0,0.0,1,Normal,Currency Anomaly,Normal,
701919,2024-07-17,145.39,CITY BEARINGS AND TRANSMISSION,GBP,307.59000000000003,229.38543981691606,-162.20000000000005,1,Normal,Currency Anomaly,Normal,
702004,2023-12-30,777.6,TSS TOTAL SECURITY SERVICES LI,GBP,3199.2000000000003,3424.659562642687,-2421.6000000000004,1,Normal,Currency Anomaly,Normal,
702004,2024-03-30,2635.2,TSS TOTAL SECURITY SERVICES LI,GBP,3011.2000000000003,2443.3948841724296,-376.00000000000045,1,Normal,Currency Anomaly,Normal,
702095,2024-06-20,9720.0,LEXMARK INTERNATIONAL LIMITED,GBP,9720.0,0.0,0.0,1,Normal,Currency Anomaly,Normal,
702191,2024-06-26,5906.4,INCODIA INTERNATIONAL LIMITED,GBP,5906.4,0.0,0.0,1,Normal,Currency Anomaly,Normal,
702399,2024-06-02,494.52,INCOMM EUROPE LIMITED,GBP,2881.7299999999996,3376.024758232676,-2387.2099999999996,1,Normal,Currency Anomaly,Normal,
702399,2024-06-09,101128.9,INCOMM EUROPE LIMITED,GBP,35630.78666666666,56773.24113747367,65498.113333333335,1,Normal,Currency Anomaly,Normal,
702399,2024-06-16,164897.82,INCOMM EUROPE LIMITED,GBP,88840.41333333333,82887.67363812386,76057.40666666668,1,Normal,Currency Anomaly,Normal,
702399,2024-06-23,213864.97,INCOMM EUROPE LIMITED,GBP,159963.89666666664,56529.75384127933,53901.07333333336,1,Normal,Currency Anomaly,Normal,
702399,2024-06-30,224479.57,INCOMM EUROPE LIMITED,GBP,201080.78666666665,31781.64157010826,23398.783333333355,-1,Anomaly,Currency Anomaly,Normal,
702600,2024-07-18,10432.82,VINDEX SYSTEMS LIMITED,GBP,20137.54,13724.546643033424,-9704.720000000001,1,Normal,Currency Anomaly,Normal,
704082,2024-06-30,1806.0,JENSONRPLUS LIMITED,GBP,6088.5,6056.36958086278,-4282.5,1,Normal,Currency Anomaly,Normal,
704136,2024-04-10,25.48,IRISH WATER,EUR,54.730000000000004,41.36574669941303,-29.250000000000004,1,Normal,Currency Anomaly,Normal,
704136,2024-04-10,120.23,IRISH WATER,EUR,76.56333333333333,47.80842847588,43.66666666666667,1,Normal,Currency Anomaly,Normal,
704136,2024-04-29,148.08,IRISH WATER,EUR,97.93,64.27019137983021,50.150000000000006,1,Normal,Currency Anomaly,Normal,
704136,2024-07-09,22.57,IRISH WATER,EUR,96.96000000000002,65.91137762177333,-74.39000000000001,1,Normal,Currency Anomaly,Normal,
704136,2024-07-09,117.32,IRISH WATER,EUR,95.99000000000001,65.41725078295481,21.329999999999984,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,5798.9,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,14294.310000000001,12014.324039920017,-8495.410000000002,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,6001.28,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,11529.966666666667,9751.757444775447,-5528.686666666667,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,5807.96,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,5869.38,114.31853917895494,-61.42000000000007,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,30000.24,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,13936.493333333334,13911.948493425834,16063.746666666668,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,4118.63,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,13308.943333333335,14479.74437872552,-9190.313333333335,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,115420.18,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,49846.35,58244.39732454701,65573.82999999999,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,96389.98,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,71976.26333333332,59531.764035771965,24413.716666666674,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,65889.1,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,92566.42,24985.929636433364,-26677.319999999992,-1,Anomaly,Currency Anomaly,Normal,
704145,2024-07-16,75523.6,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,79267.56,15591.306794326105,-3743.959999999992,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,76170.3,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,72527.66666666667,5758.2532736354215,3642.6333333333314,-1,Anomaly,Currency Anomaly,Normal,
704145,2024-07-16,14240.84,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,55311.579999999994,35569.773942677806,-41070.73999999999,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,518.14,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,30309.759999999995,40304.71400024074,-29791.619999999995,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,79838.6,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,31532.52666666666,42393.22663452895,48306.07333333335,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,14367.1,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,31574.61333333333,42367.531554133944,-17207.51333333333,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,71320.3,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,55175.333333333336,35596.68930621686,16144.966666666667,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,3278.58,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,29655.326666666664,36506.38740135944,-26376.746666666666,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,31732.97,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,35443.95,34172.31985920625,-3710.979999999996,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,33709.75,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,22907.099999999995,17027.507534425054,10802.650000000005,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,50470.36,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,38637.69333333333,10294.946096286007,11832.666666666672,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,547.68,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,28242.59666666666,25406.41294581419,-27694.91666666666,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,182570.29,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,77862.77666666666,94052.19830462888,104707.51333333335,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,52857.3,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,78658.42333333332,93714.09238609439,-25801.123333333322,1,Normal,Currency Anomaly,Normal,
704145,2024-07-16,35142.11,ESSENCEMEDICOM HOLDINGS LIMITE,GBP,90189.89999999998,80492.60420434973,-55047.78999999998,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,3483.85,ESSENCEMEDIACOM IRELAND LIMITE,EUR,27931.7,34574.48104086307,-24447.850000000002,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,43446.02,ESSENCEMEDIACOM IRELAND LIMITE,EUR,33103.14,26037.06482388712,10342.879999999997,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,2798.12,ESSENCEMEDIACOM IRELAND LIMITE,EUR,16575.996666666666,23272.648578505912,-13777.876666666667,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,135300.0,ESSENCEMEDIACOM IRELAND LIMITE,EUR,60514.71333333334,67879.98431028202,74785.28666666665,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,21453.61,ESSENCEMEDIACOM IRELAND LIMITE,EUR,53183.91000000001,71723.74784163959,-31730.30000000001,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,15320.88,ESSENCEMEDIACOM IRELAND LIMITE,EUR,57358.16333333334,67569.22392290171,-42037.28333333334,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,6070.72,ESSENCEMEDIACOM IRELAND LIMITE,EUR,14281.736666666677,7743.913115372168,-8211.016666666677,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,1230.0,ESSENCEMEDIACOM IRELAND LIMITE,EUR,7540.533333333343,7159.503350074851,-6310.533333333343,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,1430.32,ESSENCEMEDIACOM IRELAND LIMITE,EUR,2910.346666666677,2738.795671482815,-1480.0266666666769,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,196.94,ESSENCEMEDIACOM IRELAND LIMITE,EUR,952.4200000000096,661.8871115225461,-755.4800000000096,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,4680.22,ESSENCEMEDIACOM IRELAND LIMITE,EUR,2102.493333333343,2315.9906373154877,2577.7266666666574,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,11974.01,ESSENCEMEDIACOM IRELAND LIMITE,EUR,5617.056666666677,5944.164504052106,6356.953333333323,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,84850.42,ESSENCEMEDIACOM IRELAND LIMITE,EUR,33834.88333333334,44331.011483858936,51015.53666666666,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,327.91,ESSENCEMEDIACOM IRELAND LIMITE,EUR,32384.113333333346,45808.764584225944,-32056.203333333346,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,1301.96,ESSENCEMEDIACOM IRELAND LIMITE,EUR,28826.763333333347,48520.3542142783,-27524.803333333348,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,55546.42,ESSENCEMEDIACOM IRELAND LIMITE,EUR,19058.763333333343,31602.99052493345,36487.656666666655,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,17638.26,ESSENCEMEDIACOM IRELAND LIMITE,EUR,24828.88000000001,27827.937799290845,-7190.62000000001,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,21206.94,ESSENCEMEDIACOM IRELAND LIMITE,EUR,31463.87333333334,20932.287493241955,-10256.933333333342,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,5694.71,ESSENCEMEDIACOM IRELAND LIMITE,EUR,14846.636666666675,8124.173220681219,-9151.926666666674,1,Normal,Currency Anomaly,Normal,
704251,2024-07-08,3415.8,ESSENCEMEDIACOM IRELAND LIMITE,EUR,10105.816666666675,9681.144671134396,-6690.016666666675,1,Normal,Currency Anomaly,Normal,
704257,2024-07-17,600.0,SRS THE DEVELOPMENT TEAM LIMIT,GBP,1500.0,1272.7922061357856,-900.0,1,Normal,Currency Anomaly,Normal,
704257,2024-07-17,2400.0,SRS THE DEVELOPMENT TEAM LIMIT,GBP,1800.0,1039.2304845413264,600.0,1,Normal,Currency Anomaly,Normal,
704261,2024-06-11,1868.63,WOODWAY UK LIMITED,GBP,1868.63,0.0,0.0,1,Normal,Currency Anomaly,Normal,
704261,2024-06-18,766.5,WOODWAY UK LIMITED,GBP,1501.2533333333333,636.3150521819623,-734.7533333333333,1,Normal,Currency Anomaly,Normal,
704261,2024-06-18,766.5,WOODWAY UK LIMITED,GBP,1133.8766666666668,636.3150521819623,-367.3766666666668,1,Normal,Currency Anomaly,Normal,
704261,2024-06-21,1010.71,WOODWAY UK LIMITED,GBP,847.9033333333333,140.99470923879846,162.80666666666673,1,Normal,Currency Anomaly,Normal,
704548,2024-04-22,59.58,ISS FACILITY SERVICES LIMITED,GBP,5382.0,7527.038548645809,-5322.42,1,Normal,Currency Anomaly,Normal,
