Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Currency Code,Debit/Credit
294377900,IN419818,Global Tech Solutions,V_GL001,2024-04-27,2024-05-08,2024-06-11,2024-06-15,7673.28,1534.66,EUR,Dr
651133262,IN958579,Sunny Solutions Ltd.,V_SU001,2024-10-06,2024-10-09,2024-11-05,2024-11-05,3542.15,708.43,AUD,Dr
338841975,IN629957,Velocity Ventures,V_VE001,2024-11-30,2024-12-07,2024-12-22,2025-01-12,2844.15,568.83,USD,Dr
181597193,IN875465,Artic Apples Co.,V_AR001,2024-08-03,2024-08-09,2024-09-28,2024-10-11,49642.50648072309,9928.5,GBP,Dr
946731177,IN136322,Blue Banana Inc.,V_BL001,2024-03-07,2024-03-08,2024-04-19,,-8328.27,-1665.65,USD,Cr
315418196,IN405689,Blue Banana Inc.,V_BL001,2024-10-19,2024-10-19,2024-12-01,2024-12-19,8494.83,1698.97,USD,Dr
758462049,IN428817,QuickFix Mechanics,V_QU001,2024-02-07,2024-02-16,2024-03-30,2024-04-11,6137.17,1227.43,CAD,Dr
445208412,IN391509,Global Tech Solutions,V_GL001,2023-12-12,2023-12-16,2024-01-31,2024-02-08,-6011.7,-1202.34,EUR,Cr
376710363,IN760845,Velocity Ventures,V_VE001,2024-04-24,2024-04-30,2024-05-29,2024-05-30,8178.79,1635.76,USD,Dr
192611846,IN359319,Blue Banana Inc.,V_BL001,2024-03-17,2024-03-20,2024-04-16,2024-05-08,9234.11,1846.82,USD,Dr
518231246,IN100166,Global Tech Solutions,V_GL001,2024-07-24,2024-08-04,2024-08-18,2024-08-18,5620.93,1124.19,EUR,Dr
878401329,IN725214,Velocity Ventures,V_VE001,2024-03-22,2024-03-28,2024-05-13,2024-06-08,7514.02,1502.8,USD,Dr
168617014,IN214427,QuickFix Mechanics,V_QU001,2024-07-12,2024-07-15,2024-08-25,2024-08-25,9533.59,1906.72,CAD,Dr
710550177,IN241699,QuickFix Mechanics,V_QU001,2024-08-01,2024-08-11,2024-09-12,2024-10-09,4171.71,834.34,CAD,Dr
553712379,IN979781,Sunny Solutions Ltd.,V_SU001,2024-10-29,2024-11-01,2024-12-20,2025-01-16,7052.09,1410.42,AUD,Dr
501675491,IN841685,Blue Banana Inc.,V_BL001,2024-03-29,2024-04-12,2024-05-14,2024-06-07,2695.22,539.04,USD,Dr
165356776,IN834653,Artic Apples Co._B,V_AR001,2024-09-16,2024-09-20,2024-10-07,,9523.45,1904.69,GBP,Dr
992327925,IN568668,Purple Plumbers Limited,V_PU001,2024-02-24,2024-03-03,2024-04-04,,7593.94,1518.79,USD,Dr
792126927,IN518285,QuickFix Mechanics,V_QU001,2024-07-29,2024-08-04,2024-08-28,2024-09-18,643.47,128.69,CAD,Dr
768017495,IN760028,QuickFix Mechanics,V_QU001,2024-11-27,2024-12-10,2025-01-16,,4686.9,937.38,CAD,Dr
148395766,IN661696,Eco Electronics,V_EC001,2024-11-22,2024-12-05,2024-12-29,,6790.64,1358.13,JPY,Dr
747112168,IN245658,Artic Apples Corporation,V_AR001,2024-09-26,2024-09-30,2024-10-24,2024-10-29,1043.21,208.64,GBP,Dr
989554907,IN899656,Artic Apples Co.,V_AR001,2024-04-03,2024-04-16,2024-05-26,2024-05-26,2447.49,489.5,GBP,Dr
530177736,IN613179,Purple Plumbers Limited,V_PU001,2024-01-10,2024-01-20,2024-01-25,,2959.28,591.86,USD,Dr
327842824,IN919166,QuickFix Mechanics,V_QU001,2024-05-28,2024-06-03,2024-07-26,,2563.7,512.74,CAD,Dr
428054329,IN237858,Eco Electronics,V_EC001,2024-03-04,2024-03-19,2024-05-03,,8230.61,1646.12,JPY,Dr
989211489,IN324107,Global Tech Solutions,V_GL001,2024-10-11,2024-10-11,2024-11-16,2024-11-26,-5285.73,-1057.15,EUR,Cr
986225478,IN717221,Blue Banana Inc.,V_BL001,2024-07-31,2024-08-10,2024-08-17,2024-08-18,4284.43,856.89,USD,Dr
488246313,IN141271,Artic Apples Co.,V_AR001,2024-01-09,2024-01-09,2024-02-20,2024-02-22,8943.45,1788.69,GBP,Dr
635053552,IN470587,QuickFix Mechanics,V_QU001,2024-11-08,2024-11-10,2024-12-04,2024-12-12,9429.58,1885.92,CAD,Dr
492078650,IN328089,Purple Plumbers Limited,V_PU001,2024-09-20,2024-09-20,2024-10-15,2024-11-12,3914.88,782.98,USD,Dr
118768551,IN489166,Velocity Ventures,V_VE001,2024-05-21,2024-05-27,2024-06-21,2024-07-07,6903.16,1380.63,USD,Dr
577437744,IN428422,Blue Banana Inc.,V_BL001,2024-01-16,2024-01-27,2024-02-02,2024-02-04,1319.41,263.88,USD,Dr
316452608,IN649109,Artic Apples Co.,V_AR001,2024-01-07,2024-01-12,2024-02-24,2024-02-26,7217.5,1443.5,GBP,Dr
682227533,IN779467,QuickFix Mechanics,V_QU001,2023-12-08,2023-12-23,2024-01-26,2024-02-25,1874.64,374.93,CAD,Dr
393446022,IN396332,Artic Apples Co.,V_AR001,2024-06-16,2024-06-25,2024-08-15,2024-09-02,-521.85,-104.37,GBP,Cr
541928257,IN314882,Purple Plumbers Limited,V_PU001,2024-11-03,2024-11-09,2024-12-16,2024-12-18,6646.85,1329.37,USD,Dr
133066934,IN131211,Purple Plumbers Limited,V_PU001,2024-04-28,2024-05-06,2024-05-13,,9422.13,1884.43,USD,Dr
886279519,IN305952,QuickFix Mechanics,V_QU001,2024-11-26,2024-11-28,2025-01-01,2025-01-07,8663.29,1732.66,CAD,Dr
526138245,IN801271,Eco Electronics,V_EC001,2024-08-05,2024-08-16,2024-09-22,2024-10-09,-7314.47,-1462.89,JPY,Cr
936910256,IN746969,Global Tech Solutions_X,V_GL001,2024-01-11,2024-01-13,2024-02-24,,9205.89,1841.18,EUR,Dr
482957418,IN327997,Artic Apples Co.,V_AR001,2024-10-07,2024-10-10,2024-10-25,2024-11-24,6238.86,1247.77,GBP,Dr
490727929,IN979983,Eco Electronics,V_EC001,2024-09-21,2024-09-27,2024-11-09,2024-11-27,1866.97,373.39,JPY,Dr
744848349,IN146281,Eco Electronics,V_EC001,2024-05-21,2024-06-05,2024-06-25,2024-07-14,6435.85,1287.17,JPY,Dr
213818069,IN715811,Artic Apples Co.,V_AR001,2023-12-22,2023-12-28,2024-02-01,2024-03-02,2832.72,566.54,GBP,Dr
721109466,IN177979,Artic Apples Co.,V_AR001,2024-03-09,2024-03-14,2024-05-03,,5866.82,1173.36,GBP,Dr
446321778,IN427735,Eco Electronics,V_EC001,2024-07-01,2024-07-07,2024-08-19,2024-09-02,3927.54,785.51,JPY,Dr
746582300,IN678106,Global Tech Solutions,V_GL001,2024-11-09,2024-11-14,2024-12-24,2025-01-04,6827.32,1365.46,EUR,Dr
662707354,IN262407,Blue Banana Inc.,V_BL001,2024-07-18,2024-07-19,2024-08-29,2024-09-15,5688.92,1137.78,USD,Dr
947690432,IN547681,Purple Plumbers Limited,V_PU001,2024-10-20,2024-10-21,2024-12-17,2024-12-21,1095.17,219.03,USD,Dr
248013349,IN112296,Blue Banana Inc.,V_BL001,2024-03-28,2024-04-03,2024-04-28,,6521.7,1304.34,USD,Dr
310979280,IN113799,Velocity Ventures_S,V_VE001,2024-11-07,2024-11-17,2024-12-14,2025-01-04,8765.797461680157,1753.16,USD,Dr
807606664,IN116828,Purple Plumbers Limited,V_PU001,2024-07-26,2024-07-28,2024-09-06,2024-09-16,5755.46,1151.09,USD,Dr
551293252,IN778378,Sunny Solutions Ltd._Y,V_SU001,2024-02-19,2024-03-03,2024-04-15,2024-05-01,1937.95,387.59,AUD,Dr
342177039,IN143464,Eco Electronics,V_EC001,2024-03-29,2024-04-13,2024-05-06,2024-06-02,6173.08,1234.62,JPY,Dr
972168888,IN385216,Artic Apples Co.,V_AR001,2024-10-01,2024-10-01,2024-11-14,2024-12-09,9337.3,1867.46,GBP,Dr
689672085,IN796693,Velocity Ventures,V_VE001,2024-02-28,2024-03-02,2024-03-16,,4429.37,885.87,USD,Dr
187771526,IN710516,Velocity Ventures,V_VE001,2024-08-15,2024-08-18,2024-09-22,2024-10-09,8536.93,1707.39,USD,Dr
491331552,IN908080,QuickFix Mechanics,V_QU001,2024-01-22,2024-01-29,2024-03-01,2024-03-04,8390.86,1678.17,CAD,Dr
541102405,IN854639,Blue Banana Inc.,V_BL001,2024-11-06,2024-11-21,2025-01-04,2025-01-28,2942.43,588.49,USD,Dr
153059588,IN653736,QuickFix Mechanics,V_QU001,2024-02-17,2024-02-19,2024-03-21,2024-04-07,6098.38,1219.68,CAD,Dr
197559763,IN262276,Purple Plumbers Limited,V_PU001,2024-07-27,2024-07-29,2024-08-23,2024-08-27,5364.58,1072.92,USD,Dr
920248019,IN230777,QuickFix Mechanics,V_QU001,2024-07-23,2024-08-07,2024-09-05,2024-09-24,1559.72,311.94,CAD,Dr
145285249,IN243932,Artic Apples Co.,V_AR001,2024-10-21,2024-10-22,2024-12-14,,6396.35,1279.27,GBP,Dr
145897210,IN111411,Purple Plumbers Limited,V_PU001,2024-03-14,2024-03-28,2024-05-12,2024-05-23,485.25,97.05,USD,Dr
856207703,IN212391,Global Tech Solutions,V_GL001,2024-04-02,2024-04-05,2024-05-26,,6525.24,1305.05,EUR,Dr
677692816,IN206601,Artic Apples Co.,V_AR001,2024-07-17,2024-07-24,2024-09-15,2024-09-20,7208.23,1441.65,GBP,Dr
639494659,IN456296,QuickFix Mechanics,V_QU001,2024-05-19,2024-06-01,2024-07-07,,4080.88,816.18,CAD,Dr
473944663,IN351361,Purple Plumbers Limited,V_PU001,2024-09-07,2024-09-17,2024-10-14,2024-11-11,8357.95,1671.59,USD,Dr
551558434,IN811035,QuickFix Mechanics,V_QU001,2024-02-23,2024-02-28,2024-03-09,2024-03-30,2887.73,577.55,CAD,Dr
379995269,IN779474,Purple Plumbers Limited,V_PU001,2024-11-26,2024-11-27,2024-12-11,2024-12-11,401.64,80.33,USD,Dr
878329700,IN440484,Eco Electronics,V_EC001,2024-12-01,2024-12-14,2025-01-24,2025-02-19,-6559.72,-1311.94,JPY,Cr
572044401,IN351854,QuickFix Mechanics,V_QU001,2024-02-13,2024-02-26,2024-03-24,2024-04-22,-2963.52,-592.7,CAD,Cr
808001020,IN869690,Purple Plumbers Limited_Y,V_PU001,2024-07-31,2024-08-07,2024-08-23,2024-09-21,9414.98,1883.0,USD,Dr
273104197,IN934550,Velocity Ventures,V_VE001,2024-09-09,2024-09-23,2024-10-17,2024-11-15,2469.91,493.98,USD,Dr
186655334,IN213137,Purple Plumbers Limited,V_PU001,2023-12-24,2024-01-05,2024-02-14,2024-02-25,-9939.52,-1987.9,USD,Cr
331719408,IN635446,QuickFix Mechanics,V_QU001,2024-02-27,2024-02-29,2024-03-25,2024-04-06,6430.4,1286.08,CAD,Dr
631571612,IN102709,Eco Electronics,V_EC001,2024-07-13,2024-07-17,2024-07-31,2024-08-26,5312.42,1062.48,JPY,Dr
584694430,IN596847,Blue Banana Inc.,V_BL001,2024-11-29,2024-12-01,2024-12-24,2025-01-10,42652.390528360935,8530.48,USD,Dr
305361668,IN194497,Artic Apples Co.,V_AR001,2024-07-21,2024-07-24,2024-09-08,,3605.7,721.14,GBP,Dr
698129148,IN919367,Artic Apples Co.,V_AR001,2024-02-13,2024-02-16,2024-03-05,,73.23,14.65,GBP,Dr
230156330,IN139821,Sunny Solutions Ltd.,V_SU001,2024-05-06,2024-05-20,2024-07-04,2024-07-04,8916.22,1783.24,AUD,Dr
232853615,IN156799,QuickFix Mechanics,V_QU001,2024-05-21,2024-05-21,2024-06-27,2024-07-17,861.18,172.24,CAD,Dr
247685253,IN636147,Velocity Ventures,V_VE001,2024-07-20,2024-08-01,2024-08-09,,7550.21,1510.04,USD,Dr
648735421,IN196844,Velocity Ventures,V_VE001,2024-04-15,2024-04-22,2024-05-07,,107.75,21.55,USD,Dr
159772988,IN904039,Global Tech Solutions_S,V_GL001,2024-10-09,2024-10-14,2024-11-13,,5570.34,1114.07,EUR,Dr
754952307,IN560870,Velocity Ventures,V_VE001,2024-06-24,2024-06-26,2024-08-08,2024-08-24,4717.76,943.55,USD,Dr
323402047,IN985816,Eco Electronics_A,V_EC001,2024-01-07,2024-01-12,2024-03-06,2024-03-23,8234.74,1646.95,JPY,Dr
905303084,IN959333,Blue Banana Inc.,V_BL001,2024-07-29,2024-08-07,2024-09-02,2024-09-10,2078.04,415.61,USD,Dr
954967932,IN114960,Purple Plumbers Limited,V_PU001,2024-06-16,2024-06-16,2024-08-14,2024-09-07,5714.6,1142.92,USD,Dr
457041830,IN511164,Purple Plumbers Limited,V_PU001,2024-02-11,2024-02-21,2024-03-31,2024-03-31,1819.63,363.93,USD,Dr
964562537,IN713300,Purple Plumbers Limited_N,V_PU001,2024-11-22,2024-11-24,2025-01-18,2025-02-09,468.89,93.78,USD,Dr
642235646,IN338289,QuickFix Mechanics,V_QU001,2024-07-04,2024-07-15,2024-08-13,2024-09-10,7528.36,1505.67,CAD,Dr
292453913,IN827570,Sunny Solutions Ltd.,V_SU001,2024-01-27,2024-02-04,2024-03-13,,185.19,37.04,AUD,Dr
466158255,IN474159,Purple Plumbers Limited,V_PU001,2024-08-23,2024-08-27,2024-10-05,,3241.25,648.25,USD,Dr
783941028,IN912888,Global Tech Solutions,V_GL001,2024-06-27,2024-06-28,2024-07-29,,8747.56,1749.51,EUR,Dr
585458678,IN902678,Blue Banana Inc.,V_BL001,2024-03-13,2024-03-19,2024-04-21,2024-05-14,1751.97,350.39,USD,Dr
839915424,IN545923,Blue Banana Inc.,V_BL001,2024-05-12,2024-05-17,2024-07-03,,539.22,107.84,USD,Dr
446384178,IN360661,Eco Electronics,V_EC001,2024-02-19,2024-02-20,2024-03-06,2024-03-10,6055.76,1211.15,JPY,Dr
434712522,IN261764,QuickFix Mechanics,V_QU001,2023-12-11,2023-12-18,2023-12-26,2024-01-07,8921.07,1784.21,CAD,Dr
551068792,IN314872,Blue Banana Inc._M,V_BL001,2024-04-24,2024-04-25,2024-06-20,,3388.5,677.7,USD,Dr
402653812,IN904462,Velocity Ventures,V_VE001,2024-11-26,2024-12-10,2025-01-20,,5471.67,1094.33,USD,Dr
662617163,IN716769,Velocity Ventures,V_VE001,2024-02-17,2024-02-20,2024-03-08,2024-04-07,193.15,38.63,USD,Dr
129461988,IN384827,Eco Electronics,V_EC001,2024-08-18,2024-08-30,2024-09-26,2024-10-10,-3495.28,-699.06,JPY,Cr
891869581,IN372092,Global Tech Solutions,V_GL001,2024-01-25,2024-01-28,2024-02-10,,-5989.08,-1197.82,EUR,Cr
445005961,IN505675,Artic Apples Co.,V_AR001,2024-02-02,2024-02-13,2024-03-05,,8087.01,1617.4,GBP,Dr
280336730,IN286963,Purple Plumbers Limited,V_PU001,2024-06-16,2024-06-26,2024-07-24,2024-08-23,8662.13,1732.43,CAD,Dr
582124229,IN130875,Blue Banana Inc.,V_BL001,2024-07-21,2024-08-01,2024-09-08,2024-09-28,6627.25,1325.45,USD,Dr
817888789,IN737926,Artic Apples Co.,V_AR001,2024-03-28,2024-04-12,2024-04-27,2024-05-18,8991.61,1798.32,GBP,Dr
677529158,IN561459,Blue Banana Inc.,V_BL001,2024-07-17,2024-07-27,2024-08-09,2024-08-19,60284.16341951886,12056.83,USD,Dr
188644172,IN362704,Purple Plumbers Limited_K,V_PU001,2024-08-10,2024-08-18,2024-10-04,,7917.4,1583.48,USD,Dr
348082911,IN376792,Global Tech Solutions_F,V_GL001,2024-02-03,2024-02-07,2024-03-15,2024-03-21,4899.65,979.93,EUR,Dr
652944947,IN664097,Artic Apples Co.,V_AR001,2024-10-11,2024-10-15,2024-11-20,2024-12-01,8435.25,1687.05,GBP,Dr
304823292,IN834085,Artic Apples Co.,V_AR001,2024-06-24,2024-06-28,2024-08-10,2024-08-13,21562.66777391509,4312.53,GBP,Dr
433005077,IN292337,Artic Apples Co.,V_AR001,2024-02-17,2024-03-03,2024-03-31,2024-04-11,9170.83,1834.17,GBP,Dr
262744660,IN130287,Sunny Solutions Ltd.,V_SU001,2024-08-16,2024-08-16,2024-10-15,2024-10-23,5019.75,1003.95,AUD,Dr
978391593,IN952714,Global Tech Solutions,V_GL001,2024-05-30,2024-06-10,2024-06-24,2024-06-27,1118.73,223.75,EUR,Dr
942753284,IN488177,Global Tech Solutions,V_GL001,2024-01-30,2024-02-14,2024-03-28,2024-04-14,3855.48,771.1,EUR,Dr
720991540,IN401387,Global Tech Solutions,V_GL001,2024-11-19,2024-11-30,2025-01-02,2025-01-21,4934.3,986.86,EUR,Dr
352238443,IN435329,Eco Electronics,V_EC001,2024-06-09,2024-06-23,2024-07-13,2024-08-09,2852.4,570.48,JPY,Dr
306955795,IN643206,Sunny Solutions Ltd.,V_SU001,2024-11-24,2024-12-09,2025-01-05,2025-02-02,7607.85,1521.57,AUD,Dr
849363737,IN936360,Artic Apples Co.,V_AR001,2024-05-23,2024-06-01,2024-06-07,2024-06-30,4605.31,921.06,GBP,Dr
960967588,IN802486,Purple Plumbers Limited,V_PU001,2024-03-10,2024-03-11,2024-04-15,2024-04-27,6323.34,1264.67,USD,Dr
309585017,IN523772,Velocity Ventures,V_VE001,2024-05-08,2024-05-23,2024-06-01,,6786.83,1357.37,USD,Dr
466289741,IN464636,Purple Plumbers Limited,V_PU001,2024-11-10,2024-11-15,2024-12-22,2025-01-09,3194.13,638.83,USD,Dr
478807170,IN800048,Purple Plumbers Limited,V_PU001,2024-02-07,2024-02-09,2024-03-03,2024-03-17,4251.87,850.37,USD,Dr
553197093,IN658962,Artic Appes Co.,V_AR001,2024-02-07,2024-02-15,2024-04-02,2024-04-26,8156.82,1631.36,GBP,Dr
928783146,IN389210,QuickFix Mechanics,V_QU001,2024-11-08,2024-11-20,2024-12-07,2024-12-11,8857.9,1771.58,CAD,Dr
574592789,IN598680,Artic Apples Co.,V_AR001,2024-04-10,2024-04-19,2024-05-30,2024-06-07,5566.58,1113.32,GBP,Dr
796859956,IN345037,Sunny Solutions Ltd._I,V_SU001,2024-02-07,2024-02-22,2024-03-16,2024-04-01,5746.0,1149.2,AUD,Dr
271146514,IN329388,Global Tech Solutions,V_GL001,2024-03-08,2024-03-20,2024-04-15,2024-04-19,-7006.57,-1401.31,EUR,Cr
324730433,IN943496,Velocity Ventures,V_VE001,2024-08-19,2024-09-03,2024-10-17,2024-10-20,7463.23,1492.65,USD,Dr
699455881,IN265813,Artic Apples Co.,V_AR001,2024-06-05,2024-06-10,2024-06-23,,7251.19,1450.24,GBP,Dr
382567943,IN510502,Velocity Ventures,V_VE001,2024-11-17,2024-11-23,2024-12-21,2025-01-10,2080.9,416.18,USD,Dr
467183159,IN963201,Eco Electronics,V_EC001,2024-09-19,2024-09-24,2024-10-27,2024-11-22,1973.94,394.79,JPY,Dr
738275074,IN749129,Sunny Solutions Ltd.,V_SU001,2024-01-04,2024-01-07,2024-02-18,,8076.06,1615.21,AUD,Dr
371149663,IN800264,Eco Electronics,V_EC001,2024-05-03,2024-05-03,2024-07-02,2024-07-14,6281.21,1256.24,JPY,Dr
294035120,IN366866,Velocity Ventures,V_VE001,2024-11-27,2024-12-07,2025-01-04,2025-01-18,6934.35,1386.87,USD,Dr
245911745,IN214640,Sunny Solutions Ltd.,V_SU001,2024-02-13,2024-02-13,2024-03-22,2024-03-24,804.87,160.97,AUD,Dr
601185618,IN224433,Blue Banana Inc.,V_BL001,2024-07-28,2024-08-05,2024-08-19,2024-09-18,1328.17,265.63,USD,Dr
210654704,IN322758,Eco Electronics,V_EC001,2024-08-12,2024-08-25,2024-09-26,2024-10-20,7211.57,1442.31,JPY,Dr
451212055,IN251186,Sunny Solutions Ltd.,V_SU001,2024-08-08,2024-08-19,2024-09-26,2024-10-21,2848.9,569.78,AUD,Dr
837829788,IN911249,Sunny Solutions Ltd.,V_SU001,2024-03-23,2024-04-03,2024-04-26,2024-05-03,1316.76,263.35,AUD,Dr
653202084,IN324831,Purple Plumbers Limited,V_PU001,2023-12-24,2024-01-06,2024-01-22,2024-02-06,9951.94,1990.39,USD,Dr
477891674,IN130635,Blue Banana Inc.,V_BL001,2024-05-02,2024-05-16,2024-06-10,2024-06-12,9007.8,1801.56,USD,Dr
439172354,IN557302,Velocity Ventures,V_VE001,2024-05-16,2024-05-18,2024-07-09,2024-07-16,7756.61,1551.32,USD,Dr
561908059,IN649510,Artic Apples Co.,V_AR001,2024-10-12,2024-10-24,2024-10-29,2024-11-08,5893.27,1178.65,GBP,Dr
364919475,IN261855,Sunny Solutions Ltd.,V_SU001,2024-10-10,2024-10-21,2024-11-25,,6850.13,1370.03,AUD,Dr
967528551,IN269940,Sunny Solutions Ltd.,V_SU001,2024-01-15,2024-01-19,2024-02-22,,887.74,177.55,AUD,Dr
131024088,IN891187,Velocity Ventures,V_VE001,2024-09-17,2024-09-26,2024-10-21,2024-11-18,5977.97,1195.59,USD,Dr
232168154,IN563165,Blue Banana Inc.,V_BL001,2024-05-31,2024-06-11,2024-06-23,2024-07-04,9889.11,1977.82,USD,Dr
216169313,IN864132,Artic Apples Co.,V_AR001,2024-06-09,2024-06-12,2024-07-29,,4538.36,907.67,GBP,Dr
606902413,IN488558,QuickFix Mechanics,V_QU001,2024-05-27,2024-06-09,2024-06-25,,4086.93,817.39,CAD,Dr
651909963,IN601169,Velocity Ventures,V_VE001,2024-01-19,2024-01-27,2024-02-25,,1952.81,390.56,USD,Dr
882791482,IN291722,Artic Apples Co.,V_AR001,2024-06-16,2024-06-25,2024-07-13,,1774.26,354.85,GBP,Dr
335520105,IN890038,QuickFix Mechanics,V_QU001,2024-07-28,2024-08-08,2024-08-22,,5483.26,1096.65,CAD,Dr
513334130,IN922301,QuickFix Mechanics,V_QU001,2024-02-05,2024-02-20,2024-03-22,2024-04-14,3359.51,671.9,CAD,Dr
226765428,IN105797,Eco Electronics,V_EC001,2024-11-03,2024-11-11,2024-12-11,2025-01-08,6689.76,1337.95,JPY,Dr
996805025,IN138602,Eco Electronics,V_EC001,2024-06-19,2024-06-22,2024-08-14,2024-09-03,-9641.27,-1928.25,JPY,Cr
261525973,IN279443,Eco Electronics,V_EC001,2024-07-04,2024-07-08,2024-08-24,2024-09-03,5623.41,1124.68,JPY,Dr
691938779,IN940226,Sunny Solutions Ltd.,V_SU001,2024-05-03,2024-05-12,2024-06-04,,1145.02,229.0,AUD,Dr
306780270,IN565103,Global Tech Solutions_D,V_GL001,2024-02-14,2024-02-19,2024-04-07,2024-05-02,1405.05,281.01,EUR,Dr
901141106,IN299678,Artic Apples Co.,V_AR001,2024-03-14,2024-03-23,2024-05-08,2024-05-30,3129.51,625.9,GBP,Dr
236697115,IN912338,Purple Plumbers Limited,V_PU001,2024-05-31,2024-06-01,2024-07-09,2024-07-27,4539.16,907.83,USD,Dr
592332432,IN827674,Eco Electronics,V_EC001,2024-05-30,2024-06-03,2024-06-23,2024-07-07,-7997.42,-1599.48,JPY,Cr
299756346,IN126150,Global Tech Solutions,V_GL001,2024-07-31,2024-08-09,2024-09-26,2024-10-07,5674.25,1134.85,EUR,Dr
823365314,IN394661,Purple Plumbers Limited,V_PU001,2024-09-12,2024-09-23,2024-11-03,2024-11-21,9641.11,1928.22,USD,Dr
544831143,IN845419,Velocity Ventures,V_VE001,2024-05-20,2024-05-22,2024-06-05,2024-07-02,6320.96,1264.19,USD,Dr
545972703,IN784166,Blue Banana Inc.,V_BL001,2024-08-07,2024-08-09,2024-08-28,2024-09-03,6239.23,1247.85,USD,Dr
151628573,IN680806,Artic Apples Co.,V_AR001,2024-07-21,2024-07-29,2024-08-20,,1610.84,322.17,GBP,Dr
495294804,IN535850,Velocity Ventures,V_VE001,2024-10-04,2024-10-06,2024-11-26,2024-12-13,708.49,141.7,USD,Dr
763377955,IN139020,Artic Apples Co.,V_AR001,2024-01-15,2024-01-26,2024-02-21,2024-03-06,7708.22,1541.64,GBP,Dr
839770826,IN675634,Sunny Solutions Ltd.,V_SU001,2024-09-02,2024-09-16,2024-10-07,2024-10-20,8087.14,1617.43,AUD,Dr
488671943,IN247742,Blue Banana Inc.,V_BL001,2024-07-20,2024-08-04,2024-09-15,2024-10-03,803.34,160.67,USD,Dr
108369636,IN668743,Global Tech Solutions,V_GL001,2024-10-10,2024-10-22,2024-10-27,2024-11-01,62573.388859057945,12514.68,EUR,Dr
970915599,IN889694,Velocity Ventures,V_VE001,2024-11-07,2024-11-14,2024-11-28,2024-12-21,-3920.48,-784.1,USD,Cr
340404060,IN460354,Blue Banana Inc.,V_BL001,2024-01-10,2024-01-13,2024-02-01,2024-02-22,9919.94,1983.99,USD,Dr
635572189,IN736444,Sunny Solutions Ltd.,V_SU001,2024-09-23,2024-10-07,2024-10-23,2024-10-24,767.66,153.53,AUD,Dr
287975488,IN136425,QuickFix Mechanics,V_QU001,2024-08-17,2024-08-28,2024-09-12,2024-09-18,4232.59,846.52,CAD,Dr
768223820,IN594383,Eco Electronics,V_EC001,2024-09-24,2024-10-03,2024-11-16,,892.0,178.4,JPY,Dr
775626756,IN835738,Velocity Ventures,V_VE001,2024-10-17,2024-10-28,2024-11-28,2024-12-07,6917.4,1383.48,USD,Dr
693597290,IN178475,Sunny Solutions Ltd.,V_SU001,2024-07-12,2024-07-19,2024-08-12,2024-09-06,-5098.87,-1019.77,AUD,Cr
492598556,IN756393,Sunny Solutions Ltd._V,V_SU001,2024-01-15,2024-01-24,2024-02-26,2024-03-26,5583.25,1116.65,AUD,Dr
808502825,IN937064,Global Tech Solutions,V_GL001,2024-05-03,2024-05-10,2024-06-30,2024-07-03,3637.52,727.5,EUR,Dr
623065849,IN188276,Global Tech Solutions,V_GL001,2024-05-07,2024-05-15,2024-05-28,2024-05-30,-2649.33,-529.87,EUR,Cr
408751420,IN849317,Purple Plumbers Limited,V_PU001,2024-11-24,2024-11-24,2025-01-08,,-1630.15,-326.03,USD,Cr
296050666,IN250202,Eco Electronics_B,V_EC001,2024-05-04,2024-05-11,2024-06-10,,2097.11,419.42,JPY,Dr
413888881,IN812699,Global Tech Solutions,V_GL001,2024-09-16,2024-10-01,2024-11-07,2024-11-18,6677.83,1335.57,EUR,Dr
298458609,IN170184,Blue Banana Inc.,V_BL001,2023-12-10,2023-12-14,2023-12-30,2024-01-13,1426.28,285.26,USD,Dr
497764151,IN684563,Sunny Solutions Ltd.,V_SU001,2024-05-25,2024-06-04,2024-06-27,2024-07-14,4591.97,918.39,AUD,Dr
980318367,IN538940,Velocity Ventures,V_VE001,2024-08-16,2024-08-30,2024-09-19,2024-09-22,8534.05,1706.81,USD,Dr
346707804,IN353209,Purple Plumbers Limited,V_PU001,2023-12-15,2023-12-18,2024-02-02,2024-02-16,5642.78,1128.56,USD,Dr
981167473,IN646143,Artic Apples Co.,V_AR001,2024-10-21,2024-11-03,2024-12-16,2025-01-15,7682.7,1536.54,GBP,Dr
291999355,IN395768,Velocity Ventures,V_VE001,2024-03-08,2024-03-09,2024-04-18,2024-05-08,1132.57,226.51,USD,Dr
300346294,IN864714,Blue Banana Inc.,V_BL001,2024-06-28,2024-07-09,2024-08-09,2024-08-21,7731.83,1546.37,AUD,Dr
600441844,IN747223,Artic Apples Co.,V_AR001,2024-06-30,2024-07-15,2024-08-07,2024-09-04,-6199.2,-1239.84,GBP,Cr
478538141,IN247681,Velocity Ventures,V_VE001,2024-08-09,2024-08-22,2024-09-30,2024-10-15,5604.65,1120.93,USD,Dr
338185635,IN996912,Blue Banana Inc.,V_BL001,2024-01-23,2024-02-05,2024-03-08,2024-03-26,8130.1,1626.02,USD,Dr
471137237,IN786636,Blue Banana Inc.,V_BL001,2024-06-27,2024-07-11,2024-07-26,2024-08-14,5835.83,1167.17,USD,Dr
