Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Currency Code,Debit/Credit
617265720,IN554313,Blue Banana Inc.,V_BL001,2024-07-03,2024-07-10,2024-08-07,2024-08-10,4096.95,819.39,EUR,Dr
909167041,IN126686,Artic Apples Co.,V_AR001,2024-08-17,2024-08-24,2024-09-06,2024-10-02,8769.52,1753.9,EUR,Dr
928925084,IN636469,Artic Apples Co.,V_AR001,2024-01-17,2024-01-29,2024-02-19,2024-02-27,21969.935954167617,4393.99,EUR,Dr
876912769,IN766365,Global Tech Solutions,V_GL001,2024-11-15,2024-11-23,2025-01-05,2025-02-03,1053.52,210.7,USD,Dr
422136598,IN681841,Purple Plumbers Limited,V_PU001,2024-10-18,2024-11-02,2024-11-03,2024-12-01,-960.2,-192.04,EUR,Cr
582738934,IN382182,Artic Apples Co.,V_AR001,2024-06-08,2024-06-15,2024-07-01,2024-07-16,439.79,87.96,GBP,Dr
332816944,IN220442,Artic Apples Co.,V_AR001,2024-03-08,2024-03-19,2024-04-15,,5226.11,1045.22,USD,Dr
743748524,IN816099,Blue Banana Inc.,V_BL001,2024-03-31,2024-04-13,2024-04-30,2024-05-22,772.04,154.41,CAD,Dr
913582998,IN966515,Global Tech Solutions,V_GL001,2024-08-08,2024-08-10,2024-08-27,2024-09-01,2332.55,466.51,EUR,Dr
959978606,IN586514,Artic Apples Co.,V_AR001,2024-07-06,2024-07-08,2024-07-25,,-4382.71,-876.54,USD,Cr
256670108,IN529091,Global Tech Solutions,V_GL001,2024-04-12,2024-04-19,2024-04-29,2024-05-24,4847.57,969.51,USD,Dr
959423052,IN265547,Artic Apples Co.,V_AR001,2024-07-02,2024-07-13,2024-07-27,2024-08-04,421.72,84.34,EUR,Dr
801303713,IN489038,Blue Banana Inc.,V_BL001,2024-01-08,2024-01-20,2024-02-01,2024-02-25,6094.9,1218.98,EUR,Dr
787410405,IN311287,Artic Apples Co.,V_AR001,2024-03-24,2024-04-06,2024-05-06,2024-06-01,3276.38,655.28,USD,Dr
657103167,IN372895,Blue Banana Inc.,V_BL001,2024-07-18,2024-07-19,2024-08-14,2024-09-03,2490.01,498.0,EUR,Dr
401378585,IN355157,Artic Apples Co.,V_AR001,2024-11-06,2024-11-13,2024-12-02,2024-12-25,2785.78,557.16,EUR,Dr
330432198,IN993399,Artic Apples Co.,V_AR001,2024-01-17,2024-01-24,2024-03-04,,5548.91,1109.78,GBP,Dr
570399935,IN954898,Blue Banana Inc.,V_BL001,2024-03-27,2024-03-29,2024-05-25,2024-06-24,8835.43,1767.09,EUR,Dr
827959366,IN686708,Global Tech Solutions,V_GL001,2024-01-05,2024-01-12,2024-02-05,,3277.91,655.58,EUR,Dr
938631667,IN342462,Purple Plumbers Limited,V_PU001,2024-04-05,2024-04-08,2024-04-21,,2741.29,548.26,USD,Dr
927670822,IN188960,Artic Apples Co.,V_AR001,2024-03-28,2024-03-28,2024-05-22,2024-06-12,518.46,103.69,EUR,Dr
981590818,IN260773,Global Tech Solutions,V_GL001,2024-03-27,2024-04-03,2024-05-26,2024-05-27,-3350.62,-670.12,EUR,Cr
623684835,IN943631,Global Tech Solutions,V_GL001,2024-05-17,2024-05-30,2024-07-09,2024-08-07,1493.59,298.72,USD,Dr
774783418,IN793570,Artic Apples Co.,V_AR001,2024-05-22,2024-06-01,2024-07-21,,8636.61,1727.32,GBP,Dr
275485591,IN653024,Purple Plumbers Limited,V_PU001,2024-06-17,2024-06-19,2024-08-07,2024-08-18,5167.02,1033.4,USD,Dr
866818325,IN637408,Global Tech Solutions,V_GL001,2024-09-04,2024-09-12,2024-09-01,,8061.44,1612.29,EUR,Dr
109430385,IN125994,Global Tech Solutions,V_GL001,2024-04-03,2024-04-07,2024-06-01,2024-06-01,1771.16,354.23,USD,Dr
648925224,IN457934,Global Tech Solutions,V_GL001,2024-03-07,2024-03-07,2024-03-24,,5822.14,1164.43,GBP,Dr
308055724,IN856912,Artic Apples Co.,V_AR001,2024-01-10,2024-01-13,2024-01-06,,9312.19,1862.44,EUR,Dr
229073749,IN813292,Artic Apples Co.,V_AR001,2024-07-14,2024-07-28,2024-08-23,2024-09-06,5286.38,1057.28,USD,Dr
482090433,IN743848,Global Tech Solutions,V_GL001,2024-02-26,2024-03-11,2024-03-23,,199.62,39.92,USD,Dr
926732880,IN611458,Artic Apples Co.,V_AR001,2024-07-25,2024-08-02,2024-08-16,2024-08-26,-6250.79,-1250.16,EUR,Cr
803933137,IN968956,Blue Banana Inc.,V_BL001,2024-01-22,2024-01-26,2024-03-15,2024-04-13,917.69,183.54,GBP,Dr
124419087,IN250436,Purple Plumbers Limited,V_PU001,2024-08-29,2024-09-01,2024-09-28,,1431.92,286.38,GBP,Dr
896141560,IN497713,Global Tech Solutions,V_GL001,2024-09-22,2024-10-05,2024-11-08,2024-11-10,4979.47,995.89,GBP,Dr
646975709,IN660266,Global Tech Solutions,V_GL001,2024-08-05,2024-08-11,2024-09-01,2024-09-26,1110.0,222.0,USD,Dr
682144298,IN426252,Purple Plumbers Limited,V_PU001,2024-04-10,2024-04-17,2024-05-03,2024-05-12,862.16,172.43,USD,Dr
991840877,IN576353,Artic Apples Co.,V_AR001,2024-11-20,2024-12-01,2024-12-17,2025-01-04,2109.75,421.95,USD,Dr
556121777,IN937565,Artic Apples Co.,V_AR001,2024-05-29,2024-06-10,2024-07-10,2024-08-09,185.17,37.03,USD,Dr
767890176,IN530035,Artic Apples Co.,V_AR001,2023-12-09,2023-12-10,2024-01-05,2024-01-22,8832.11,1766.42,EUR,Dr
314499209,IN852703,Purple Plumbers Limited,V_PU001,2024-02-07,2024-02-20,2024-03-27,2024-03-29,185.55,37.11,EUR,Dr
532741846,IN129072,Artic Apples Co.,V_AR001,2023-12-24,2024-01-01,2024-01-30,2024-02-28,1829.84,365.97,EUR,Dr
649184599,IN591029,Purple Plumbers Limited,V_PU001,2024-07-18,2024-07-20,2024-08-05,2024-08-06,1442.81,288.56,EUR,Dr
673173317,IN490046,Artic Apples Co.,V_AR001,2024-09-02,2024-09-13,2024-10-23,2024-11-16,856.06,171.21,EUR,Dr
532250220,IN609888,Artic Apples Co.,V_AR001,2024-07-03,2024-07-11,2024-08-31,,6248.91,1249.78,EUR,Dr
145933675,IN319420,Global Tech Solutions,V_GL001,2024-03-28,2024-04-02,2024-04-16,2024-05-14,2293.53,458.71,GBP,Dr
533908345,IN515762,Artic Apples Co.,V_AR001,2024-11-18,2024-11-19,2024-12-11,2024-12-13,-4269.2,-853.84,GBP,Cr
283170506,IN262158,Purple Plumbers Limited,V_PU001,2024-03-01,2024-03-09,2024-04-10,2024-04-27,3986.48,797.3,AUD,Dr
211097276,IN421976,Purple Plumbers Limited,V_PU001,2024-08-05,2024-08-12,2024-09-26,2024-10-12,9364.8,1872.96,GBP,Dr
204264532,IN191744,Global Tech Solutions,V_GL001,2024-01-13,2024-01-22,2024-02-04,2024-03-02,7473.25,1494.65,EUR,Dr
886179623,IN156774,Blue Banana Inc.,V_BL001,2024-04-19,2024-04-25,2024-06-08,2024-06-20,4480.99,896.2,GBP,Dr
683640399,IN123240,Purple Plumbers Limited,V_PU001,2024-07-29,2024-07-29,2024-08-30,2024-09-11,148.81,29.76,USD,Dr
364491993,IN317447,Purple Plumbers Limited,V_PU001,2024-04-16,2024-04-24,2024-05-01,2024-05-07,2100.55,420.11,GBP,Dr
503485679,IN375467,Blue Banana Inc.,V_BL001,2024-02-19,2024-02-23,2024-03-16,,7766.32,1553.26,USD,Dr
538843494,IN133265,Artic Apples Co.,V_AR001,2024-06-27,2024-07-05,2024-06-23,2024-08-22,-374.92,-74.98,GBP,Cr
335323188,IN437514,Blue Banana Inc.,V_BL001,2024-09-14,2024-09-29,2024-10-08,2024-10-24,-4341.39,-868.28,EUR,Cr
748972581,IN344298,Artic Appes Co.,V_AR001,2023-12-15,2023-12-21,2024-01-06,2024-01-27,8363.53,1672.71,GBP,Dr
342213857,IN712505,Purple Plumbers Limited,V_PU001,2024-01-21,2024-02-01,2024-02-12,2024-02-15,9055.42,1811.08,GBP,Dr
408246800,IN973915,Global Tech Solutions,V_GL001,2024-10-19,2024-10-26,2024-12-17,2025-01-11,-1127.99,-225.6,GBP,Cr
241320932,IN890150,Artic Apples Co.,V_AR001,2023-12-29,2024-01-10,2024-02-15,2024-02-15,495.57,99.11,GBP,Dr
114905927,IN601148,Global Tech Solutions,V_GL001,2024-05-02,2024-05-11,2024-06-17,2024-06-19,-1179.85,-235.97,USD,Cr
538174365,IN308975,Blue Banana Inc.,V_BL001,2024-04-24,2024-04-25,2024-05-21,2024-06-16,4777.39,955.48,EUR,Dr
238665038,IN827227,Artic Apples Co.,V_AR001,2024-02-16,2024-02-27,2024-03-29,2024-04-23,3268.34,653.67,GBP,Dr
537962242,IN289114,Blue Banana Inc.,V_BL001,2024-07-30,2024-08-10,2024-08-23,2024-09-13,-1551.22,-310.24,EUR,Cr
744728150,IN178004,Artic Apples Co.,V_AR001,2024-02-08,2024-02-08,2024-03-09,2024-03-12,3688.04,737.61,GBP,Dr
167510559,IN273493,Artic Apples Co.,V_AR001,2024-05-27,2024-06-10,2024-07-26,,-3314.32,-662.86,EUR,Cr
887677293,IN241154,Artic Apples Co.,V_AR001,2024-05-23,2024-05-27,2024-06-28,2024-07-12,9666.66,1933.33,GBP,Dr
964081379,IN106120,Global Tech Solutions,V_GL001,2024-07-08,2024-07-08,2024-07-25,2024-08-14,1528.62,305.72,GBP,Dr
544152697,IN363455,Global Tech Solutions,V_GL001,2024-04-24,2024-05-07,2024-05-29,2024-06-24,4189.22,837.84,USD,Dr
316793920,IN700940,Blue Banana Inc.,V_BL001,2024-06-20,2024-07-05,2024-08-04,2024-08-14,2390.8,478.16,EUR,Dr
510109434,IN167807,Purple Plumbers Limited,V_PU001,2024-11-09,2024-11-21,2024-12-12,2024-12-20,2056.69,411.34,EUR,Dr
305746107,IN301229,Artic Apples Co.,V_AR001,2023-12-12,2023-12-16,2024-01-06,2024-02-04,2961.2,592.24,USD,Dr
556920677,IN570492,Purple Plumbers Limited,V_PU001,2024-09-04,2024-09-07,2024-10-31,2024-11-23,7844.51,1568.9,EUR,Dr
835761454,IN363064,Purple Plumbers Limited,V_PU001,2024-09-01,2024-09-09,2024-10-07,2024-10-07,9580.03,1916.01,EUR,Dr
986936342,IN992250,Blue Banana Inc.,V_BL001,2024-10-18,2024-10-20,2024-11-09,2024-11-20,2638.38,527.68,EUR,Dr
492508468,IN392186,Artic Apples Co.,V_AR001,2024-07-11,2024-07-15,2024-09-03,2024-09-06,5104.75,1020.95,USD,Dr
600947636,IN182485,Artic Apples Co.,V_AR001,2024-11-19,2024-11-28,2024-12-05,2024-12-26,1225.38,245.08,GBP,Dr
189637658,IN304478,Blue Banana Inc.,V_BL001,2024-02-13,2024-02-13,2024-03-22,2024-03-23,7669.48,1533.9,EUR,Dr
249437160,IN518421,Blue Banana Inc.,V_BL001,2024-07-08,2024-07-09,2024-08-16,,4935.11,987.02,GBP,Dr
160173190,IN201027,Artic Apples Co.,V_AR001,2024-07-18,2024-07-25,2024-09-12,2024-09-23,4378.96,875.79,GBP,Dr
507237500,IN475056,Artic Apples Co.,V_AR001,2024-07-17,2024-07-25,2024-09-04,2024-09-12,7729.76,1545.95,EUR,Dr
237655473,IN185327,Purple Plumbers Limited,V_PU001,2024-05-06,2024-05-15,2024-06-01,2024-06-19,-349.64,-69.93,USD,Cr
698711076,IN873014,Blue Banana Inc.,V_BL001,2024-05-09,2024-05-22,2024-06-03,2024-06-17,4950.76,990.15,USD,Dr
394670399,IN443457,Artic Apples Co.,V_AR001,2024-11-09,2024-11-11,2024-12-08,2024-12-23,6046.17,1209.23,GBP,Dr
122755869,IN238473,Artic Apples Co.,V_AR001,2024-12-03,2024-12-07,2025-01-13,2025-02-11,459.58,91.92,EUR,Dr
298476036,IN937271,Purple Plumbers Limited,V_PU001,2024-05-24,2024-06-06,2024-06-14,2024-06-27,9296.78,1859.36,GBP,Dr
944885223,IN148057,Purple Plumbers Limited,V_PU001,2024-02-05,2024-02-09,2024-04-01,2024-04-18,1055.18,211.04,GBP,Dr
675963601,IN365352,Artic Apples Co.,V_AR001,2024-08-01,2024-08-05,2024-09-24,2024-10-24,2829.7,565.94,GBP,Dr
639962261,IN574795,Artic Apples Co.,V_AR001,2024-01-24,2024-02-03,2024-02-09,2024-02-24,-3686.68,-737.34,EUR,Cr
989056586,IN113892,Artic Apples Co.,V_AR001,2024-04-26,2024-05-05,2024-06-20,2024-07-14,3466.73,693.35,JPY,Dr
717864597,IN204470,Global Tech Solutions,V_GL001,2024-09-19,2024-09-30,2024-11-02,2024-11-14,4218.17,843.63,USD,Dr
787477660,IN881234,Global Tech Solutions,V_GL001,2024-02-12,2024-02-13,2024-03-16,2024-04-12,7940.5,1588.1,USD,Dr
650207690,IN246878,Global Tech Solutions,V_GL001,2024-09-15,2024-09-28,2024-11-03,,3498.83,699.77,EUR,Dr
380366232,IN636090,Purple Plumbers Limited,V_PU001,2024-04-17,2024-04-21,2024-06-15,2024-07-12,1729.02,345.8,EUR,Dr
742637345,IN938454,Purple Plumbers Limited,V_PU001,2024-09-01,2024-09-13,2024-10-25,,6976.27,1395.25,EUR,Dr
642552828,IN522608,Purple Plumbers Limited,V_PU001,2024-12-03,2024-12-10,2025-01-13,2025-01-17,6758.67,1351.73,GBP,Dr
809504624,IN413330,Blue Banana Inc.,V_BL001,2023-12-06,2023-12-07,2024-01-06,2024-02-02,3251.21,650.24,CAD,Dr
586408660,IN428798,Global Tech Solutions,V_GL001,2024-02-01,2024-02-08,2024-02-18,2024-03-12,4408.58,881.72,EUR,Dr
263603383,IN371247,Purple Plumbers Limited,V_PU001,2024-01-20,2024-01-26,2024-03-18,2024-03-24,-6451.96,-1290.39,EUR,Cr
208869517,IN413419,Blue Banana Inc.,V_BL001,2024-10-04,2024-10-11,2024-10-24,2024-11-01,2823.21,564.64,EUR,Dr
628156609,IN643356,Global Tech Solutions,V_GL001,2024-03-02,2024-03-02,2024-04-09,2024-05-02,2421.84,484.37,EUR,Dr
415054479,IN488561,Artic Apples Co.,V_AR001,2024-04-25,2024-05-07,2024-05-16,2024-05-22,5796.78,1159.36,USD,Dr
457106511,IN255186,Purple Plumbers Limited,V_PU001,2024-08-05,2024-08-12,2024-09-05,2024-09-27,-4214.04,-842.81,GBP,Cr
223725570,IN768465,Global Tech Solutions,V_GL001,2024-03-24,2024-04-08,2024-05-21,2024-06-09,1041.06,208.21,USD,Dr
679172527,IN624975,Purple Plumbers Limited,V_PU001,2024-02-28,2024-03-05,2024-03-15,2024-03-15,106.33,21.27,EUR,Dr
576139581,IN104823,Global Tech Solutions,V_GL001,2024-07-15,2024-07-26,2024-08-08,2024-08-19,2378.79,475.76,EUR,Dr
910457194,IN226836,Artic Apples Co.,V_AR001,2024-11-24,2024-12-01,2024-12-28,2025-01-19,8283.73,1656.75,EUR,Dr
455567597,IN475775,Artic Apples Co.,V_AR001,2024-02-05,2024-02-08,2024-04-03,2024-04-11,6500.48,1300.1,USD,Dr
255857594,IN625118,Blue Banana Inc.,V_BL001,2024-08-09,2024-08-22,2024-09-08,2024-10-03,1352.37,270.47,GBP,Dr
778828741,IN309601,Global Tech Solutions,V_GL001,2024-08-14,2024-08-18,2024-09-20,2024-10-01,5085.79,1017.16,GBP,Dr
690892037,IN504105,Purple Plumbers Limited,V_PU001,2024-06-03,2024-06-12,2024-06-19,2024-07-03,3727.73,745.55,EUR,Dr
340842709,IN823151,Purple Plumbers Limited,V_PU001,2024-07-25,2024-08-05,2024-08-22,2024-08-26,7718.56,1543.71,USD,Dr
682229059,IN787895,Global Tech Solutions,V_GL001,2024-11-18,2024-11-29,2025-01-03,2025-01-29,4619.49,923.9,EUR,Dr
172210370,IN705452,Blue Banana Inc.,V_BL001,2024-04-13,2024-04-21,2024-05-09,2024-06-03,1344.34,268.87,EUR,Dr
584694268,IN434542,Blue Banana Inc.,V_BL001,2024-06-11,2024-06-15,2024-08-08,2024-08-16,4631.51,926.3,GBP,Dr
676818868,IN961044,Purple Plumbers Limited,V_PU001,2024-05-08,2024-05-09,2024-06-08,2024-06-16,229.84,45.97,USD,Dr
634160430,IN248162,Purple Plumbers Limited,V_PU001,2024-08-31,2024-09-01,2024-10-30,2024-11-24,-2715.84,-543.17,GBP,Cr
275773886,IN363868,Artic Apples Co.,V_AR001,2023-12-30,2024-01-14,2024-02-03,2024-02-10,5525.72,1105.14,USD,Dr
801117122,IN831362,Global Tech Solutions,V_GL001,2024-11-18,2024-12-01,2024-12-15,,5098.4,1019.68,USD,Dr
810404143,IN982120,Global Tech Solutions,V_GL001,2024-10-14,2024-10-15,2024-11-21,2024-12-19,1721.61,344.32,GBP,Dr
783454986,IN256169,Purple Plumbers Limited,V_PU001,2024-10-06,2024-10-17,2024-11-27,2024-12-06,4065.84,813.17,USD,Dr
242422926,IN670560,Artic Apples Co.,V_AR001,2024-01-25,2024-01-26,2024-02-12,2024-02-17,3582.53,716.51,USD,Dr
628172625,IN829092,Artic Apples Co.,V_AR001,2024-07-07,2024-07-07,2024-08-06,2024-09-04,5757.3,1151.46,EUR,Dr
767161371,IN805478,Purple Plumbers Limited,V_PU001,2023-12-05,2023-12-06,2024-02-02,2024-02-08,7120.55,1424.11,GBP,Dr
652772763,IN817707,Blue Banana Inc.,V_BL001,2024-03-08,2024-03-23,2024-04-21,2024-05-08,3931.61,786.32,USD,Dr
643438162,IN620083,Blue Banana Inc.,V_BL001,2024-06-17,2024-06-21,2024-08-12,2024-09-09,39112.42415556013,7822.48,GBP,Dr
578257214,IN320314,Global Tech Solutions,V_GL001,2024-03-13,2024-03-16,2024-03-08,,4833.11,966.62,EUR,Dr
144607769,IN647941,Purple Plumbers Limited,V_PU001,2024-09-13,2024-09-23,2024-09-29,2024-10-11,4017.85,803.57,GBP,Dr
172297507,IN365050,Purple Plumbers Limited,V_PU001,2024-01-05,2024-01-06,2024-02-14,2024-02-19,3422.04,684.41,USD,Dr
719844194,IN575203,Purple Plumbers Limited,V_PU001,2024-08-23,2024-08-29,2024-10-03,2024-10-25,6210.41,1242.08,EUR,Dr
467366095,IN231287,Blue Banana Inc.,V_BL001,2023-12-10,2023-12-23,2024-01-24,2024-02-14,9036.29,1807.26,EUR,Dr
299906159,IN523576,Global Tech Solutions,V_GL001,2024-01-08,2024-01-08,2024-02-17,2024-03-17,9165.32,1833.06,EUR,Dr
524653943,IN494643,Artic Apples Co.,V_AR001,2024-11-27,2024-12-12,2024-12-13,2025-01-05,6708.3,1341.66,USD,Dr
354862713,IN307079,Artic Apples Co.,V_AR001,2024-03-18,2024-03-25,2024-04-26,2024-04-28,-5708.98,-1141.8,EUR,Cr
753583653,IN635365,Artic Apples Co.,V_AR001,2024-10-26,2024-11-04,2024-11-12,2024-11-17,2049.81,409.96,JPY,Dr
912625706,IN584325,Global Tech Solutions,V_GL001,2024-05-06,2024-05-09,2024-06-03,,6781.09,1356.22,EUR,Dr
434955592,IN153389,Artic Apples Co.,V_AR001,2024-07-24,2024-07-28,2024-09-22,2024-10-02,6237.82,1247.56,GBP,Dr
971827698,IN871867,Blue Banana Inc.,V_BL001,2024-08-25,2024-08-30,2024-09-29,2024-10-01,1244.51,248.9,EUR,Dr
775230031,IN811406,Blue Banana Inc.,V_BL001,2024-04-06,2024-04-17,2024-05-17,2024-06-06,9607.34,1921.47,USD,Dr
398782500,IN322166,Artic Apples Co.,V_AR001,2024-01-07,2024-01-13,2024-02-04,2024-02-14,5916.23,1183.25,EUR,Dr
571641001,IN748897,Global Tech Solutions,V_GL001,2024-08-19,2024-08-28,2024-09-16,2024-10-07,493.1,98.62,EUR,Dr
213892951,IN519092,Artic Apples Co.,V_AR001,2024-07-13,2024-07-17,2024-09-03,2024-09-16,-2268.56,-453.71,GBP,Cr
969225419,IN934617,Purple Plumbers Limited,V_PU001,2024-04-06,2024-04-15,2024-05-12,2024-05-20,5895.68,1179.14,USD,Dr
807916523,IN304063,Blue Banana Inc.,V_BL001,2024-03-28,2024-04-12,2024-05-10,2024-05-20,9791.45,1958.29,GBP,Dr
397887516,IN173988,Artic Apples Co.,V_AR001,2024-04-10,2024-04-20,2024-05-27,2024-05-31,1696.5,339.3,GBP,Dr
227182182,IN940333,Artic Apples Co.,V_AR001,2024-11-21,2024-12-04,2025-01-07,2025-01-23,5501.59,1100.32,EUR,Dr
810986078,IN466487,Blue Banana Inc.,V_BL001,2024-07-28,2024-07-31,2024-09-25,2024-10-03,1414.27,282.85,USD,Dr
457078463,IN149693,Blue Banana Inc.,V_BL001,2024-03-06,2024-03-13,2024-04-27,2024-05-21,-7336.69,-1467.34,EUR,Cr
300690684,IN398399,Artic Apples Co.,V_AR001,2024-06-02,2024-06-13,2024-07-29,2024-08-14,2075.1,415.02,USD,Dr
217305342,IN579208,Artic Apples Co.,V_AR001,2024-10-10,2024-10-17,2024-11-06,2024-11-07,7920.72,1584.14,EUR,Dr
361031616,IN570641,Purple Plumbers Limited,V_PU001,2024-05-10,2024-05-13,2024-05-26,,1547.79,309.56,USD,Dr
979824147,IN824418,Global Tech Solutions,V_GL001,2024-04-29,2024-05-04,2024-05-16,2024-06-14,3168.76,633.75,EUR,Dr
566054897,IN756632,Artic Apples Co.,V_AR001,2024-11-07,2024-11-10,2024-12-16,2024-12-28,5565.1,1113.02,EUR,Dr
383096864,IN541445,Global Tech Solutions,V_GL001,2024-11-02,2024-11-08,2025-01-01,,8488.04,1697.61,USD,Dr
989542048,IN602788,Artic Apples Co.,V_AR001,2024-10-06,2024-10-16,2024-11-30,2024-12-13,3269.25,653.85,EUR,Dr
745022915,IN891548,Purple Plumbers Limited,V_PU001,2024-11-29,2024-12-11,2025-01-07,2025-01-15,1758.82,351.76,GBP,Dr
718081342,IN778631,Blue Banana Inc.,V_BL001,2024-04-28,2024-05-13,2024-05-30,2024-06-11,2958.97,591.79,GBP,Dr
830502402,IN995931,Blue Banana Inc.,V_BL001,2024-11-02,2024-11-06,2024-12-01,2024-12-22,7632.18,1526.44,EUR,Dr
825036115,IN764386,Global Tech Solutions,V_GL001,2024-04-11,2024-04-16,2024-06-07,2024-06-25,-9530.12,-1906.02,GBP,Cr
363594923,IN356609,Global Tech Solutions,V_GL001,2024-07-16,2024-07-28,2024-08-23,2024-09-21,9370.32,1874.06,USD,Dr
654315271,IN921049,Blue Banana Inc.,V_BL001,2024-10-21,2024-10-26,2024-12-05,2025-01-04,4918.71,983.74,GBP,Dr
352537149,IN947203,Purple Plumbers Limited,V_PU001,2024-10-19,2024-10-30,2024-11-18,,9050.49,1810.1,EUR,Dr
865343261,IN105071,Purple Plumbers Limited,V_PU001,2024-10-15,2024-10-22,2024-11-25,,126.56,25.31,USD,Dr
421226186,IN253277,Blue Banana Inc.,V_BL001,2024-11-19,2024-11-19,2025-01-12,2025-01-26,2662.54,532.51,GBP,Dr
392885827,IN577564,Artic Apples Co.,V_AR001,2024-06-19,2024-06-29,2024-07-22,2024-08-08,8361.78,1672.36,GBP,Dr
564217299,IN431190,Global Tech Solutions,V_GL001,2024-04-01,2024-04-13,2024-05-16,2024-05-30,1523.97,304.79,USD,Dr
296956831,IN705759,Artic Apples Co.,V_AR001,2024-09-16,2024-09-30,2024-11-06,2024-11-30,1870.01,374.0,EUR,Dr
911651079,IN242854,Artic Apples Co.,V_AR001,2024-04-14,2024-04-22,2024-06-05,2024-06-19,1510.62,302.12,USD,Dr
123735595,IN692333,Purple Plumbers Limited,V_PU001,2024-05-21,2024-05-26,2024-06-08,,7025.99,1405.2,JPY,Dr
362816043,IN365861,Global Tech Solutions,V_GL001,2024-08-14,2024-08-17,2024-09-28,2024-10-09,5354.17,1070.83,USD,Dr
215312740,IN909210,Purple Plumbers Limited,V_PU001,2024-07-12,2024-07-17,2024-08-27,,9272.35,1854.47,EUR,Dr
102789682,IN749232,Blue Banana Inc.,V_BL001,2024-05-14,2024-05-24,2024-06-12,2024-06-29,-8779.05,-1755.81,EUR,Cr
121637340,IN653295,Artic Apples Co.,V_AR001,2024-03-13,2024-03-19,2024-04-10,2024-04-16,8211.08,1642.22,GBP,Dr
380434433,IN990595,Purple Plumbers Limited,V_PU001,2024-12-01,2024-12-09,2025-01-27,2025-02-09,6537.83,1307.57,GBP,Dr
555302049,IN929973,Artic Apples Co.,V_AR001,2024-11-13,2024-11-27,2024-12-21,,3541.58,708.32,GBP,Dr
502378676,IN322042,Artic Apples Co.,V_AR001,2024-04-24,2024-05-05,2024-06-02,2024-06-22,6143.77,1228.75,USD,Dr
656616006,IN223350,Global Tech Solutions,V_GL001,2024-07-24,2024-08-04,2024-09-12,2024-09-15,1741.01,348.2,USD,Dr
123501724,IN414673,Artic Apples Co.,V_AR001,2024-02-01,2024-02-08,2024-03-03,2024-03-27,9757.39,1951.48,EUR,Dr
264752682,IN723040,Artic Apples Co.,V_AR001,2024-02-07,2024-02-18,2024-04-02,2024-04-12,5360.11,1072.02,USD,Dr
372628713,IN687328,Artic Apples Co.,V_AR001,2024-05-04,2024-05-15,2024-06-11,2024-07-11,9255.64,1851.13,GBP,Dr
630513216,IN655687,Purple Plumbers Limited,V_PU001,2024-08-03,2024-08-15,2024-08-20,2024-08-27,7333.51,1466.7,GBP,Dr
253266636,IN195648,Artic Apples Co.,V_AR001,2024-07-25,2024-07-26,2024-08-16,2024-08-16,8743.89,1748.78,USD,Dr
633836773,IN950678,Artic Apples Co.,V_AR001,2024-01-26,2024-01-26,2024-03-20,2024-03-30,7643.39,1528.68,USD,Dr
632308745,IN850224,Blue Banana Inc.,V_BL001,2024-01-26,2024-02-03,2024-03-23,2024-03-26,903.97,180.79,EUR,Dr
266313043,IN676043,Artic Apples Co.,V_AR001,2023-12-29,2023-12-29,2024-02-13,,435.37,87.07,GBP,Dr
264069700,IN967033,Blue Banana Inc.,V_BL001,2024-05-20,2024-05-25,2024-06-06,2024-06-20,6510.16,1302.03,GBP,Dr
240565463,IN919499,Purple Plumbers Limited,V_PU001,2023-12-21,2023-12-29,2024-02-06,2024-02-28,8013.3,1602.66,GBP,Dr
297455577,IN584050,Global Tech Solutions,V_GL001,2024-09-28,2024-10-06,2024-10-29,2024-11-01,2985.47,597.09,EUR,Dr
229135406,IN116244,Blue Banana Inc.,V_BL001,2024-07-21,2024-07-23,2024-09-19,2024-09-29,8788.63,1757.73,EUR,Dr
948874947,IN893342,Artic Apples Co.,V_AR001,2024-09-01,2024-09-16,2024-09-21,2024-10-21,2723.79,544.76,USD,Dr
131508689,IN535585,Global Tech Solutions,V_GL001,2024-08-17,2024-08-22,2024-10-04,2024-10-22,2218.56,443.71,EUR,Dr
155205111,IN692558,Blue Banana Inc.,V_BL001,2024-09-07,2024-09-18,2024-10-13,2024-10-15,9740.54,1948.11,GBP,Dr
674357966,IN980880,Purple Plumbers Limited,V_PU001,2024-10-21,2024-10-21,2024-11-24,2024-12-14,-2025.89,-405.18,GBP,Cr
736206088,IN392450,Purple Plumbers Limited,V_PU001,2024-06-28,2024-07-06,2024-08-05,,4878.58,975.72,EUR,Dr
630116443,IN728962,Global Tech Solutions,V_GL001,2024-05-01,2024-05-12,2024-06-22,2024-07-11,1093.24,218.65,EUR,Dr
628862630,IN390665,Global Tech Solutions,V_GL001,2024-08-23,2024-09-07,2024-10-02,2024-10-27,7028.56,1405.71,EUR,Dr
826639734,IN304434,Blue Banana Inc.,V_BL001,2024-03-26,2024-03-28,2024-05-19,2024-05-21,8208.93,1641.79,USD,Dr
368220606,IN793892,Blue Banana Inc.,V_BL001,2024-04-28,2024-05-01,2024-05-30,,6995.23,1399.05,EUR,Dr
